subject_id,mean,std,2.5q,25q,50q,75q,97.5q,mc err,Gelman-Rubin
a(0-Back.Affective),1.7817839554330295,0.022647889896675707,1.7376571888092693,1.7664280566816808,1.7816162059467449,1.7968573887806962,1.8257638725408711,0.0007637268582434978,1.0001808570655468
a(0-Back.Cognitive),1.8278392805798194,0.023887925344921377,1.781292101012487,1.8116815992070074,1.8276779532238137,1.8440960849615256,1.8753544964222242,0.0009560894026122947,1.0021035416444397
a(2-Back.Affective),1.7758643675510042,0.021751955551413536,1.7325585027690544,1.7613852238789052,1.776008159668142,1.7905117099343444,1.8186898221122303,0.0006283580771280769,1.000922998083885
a(2-Back.Cognitive),1.797440660471154,0.02121736490248897,1.7567180212275904,1.7829061855379327,1.7969638026170225,1.8117582632639506,1.8394753091439067,0.0005976186096200208,1.000722813998353
a_std,0.24965277776753372,0.011584778889823425,0.22818122515282993,0.24169487059954817,0.24906377370566626,0.25737611914216846,0.2740900306279914,0.0005366686834916585,1.0021877336777412
a_subj(0-Back.Affective).11098,1.769096727887269,0.2044012839965585,1.4072190156890778,1.6241332587712791,1.7561452963244202,1.9015822595227894,2.1954548159523637,0.0055105634114098,1.0004535291751007
a_subj(0-Back.Affective).11684,2.0217539177724517,0.20359417095288077,1.663589310094853,1.8830447834622088,2.005801442443414,2.146373933270449,2.4618243453448434,0.004300529049522538,1.0000007195854004
a_subj(0-Back.Affective).11692,1.8311717850350688,0.16584669514595515,1.5291737829218612,1.7172169565328206,1.8247005396315965,1.9378185551002958,2.1806268401991526,0.0037130652317632503,1.000077752441313
a_subj(0-Back.Affective).11694,1.902713942684682,0.18629517935498144,1.567652949664458,1.7729372848151106,1.8929051282323106,2.021628328540924,2.2978973481548226,0.004126927701357679,1.00014957938833
a_subj(0-Back.Affective).11702,1.7808010524229976,0.21181627734795738,1.4072955806061436,1.6287647350100214,1.7696832019477575,1.9200306289089764,2.2214898324733485,0.0062313893322553295,1.0003226663219154
a_subj(0-Back.Affective).11704,1.695631781815125,0.15433298768495401,1.4251759933887262,1.586958229791663,1.6836733504560906,1.7908121759623823,2.0406234917566595,0.003047158772606725,1.0004642663822934
a_subj(0-Back.Affective).11709,1.7772015419310758,0.19132558095156105,1.4425935841089652,1.6435642941641329,1.762022205063038,1.8946948497706049,2.1967455691239355,0.004800515891949039,1.0007256002010438
a_subj(0-Back.Affective).11710,1.6708625590962092,0.14771870763582015,1.4143312516256892,1.5679494360052717,1.6613566548639578,1.7637069306290574,1.9842008313382,0.0027666987566972445,1.0002643523128139
a_subj(0-Back.Affective).11711,1.8299926424867996,0.22271072008148837,1.431608042414226,1.6761086194268522,1.819693475870505,1.9740770767794005,2.2945279595754973,0.00512796615858566,0.9999944795717598
a_subj(0-Back.Affective).11712,1.6650969061371104,0.1915104817340452,1.3200593752351812,1.5335755660876493,1.6533221662648623,1.7860960848351612,2.080366133023169,0.004815805047436463,1.0005433991415913
a_subj(0-Back.Affective).11713,1.85917192334624,0.1962769000548604,1.5152381305715663,1.7205097802914222,1.843175240573785,1.9785041447201335,2.2893435460850693,0.004207162347434247,0.9999686901619814
a_subj(0-Back.Affective).11714,1.644753465834857,0.1622599125647374,1.3549093776532475,1.5335367240804225,1.6329816304619806,1.7450540858859938,1.993707950587765,0.0034676903599906266,1.0001261231192036
a_subj(0-Back.Affective).11716,1.803228488977081,0.17740501010084667,1.4965450052907447,1.6792997739266695,1.7884312140922392,1.9129598839890232,2.190725725345765,0.004235459322632085,1.0004069937806899
a_subj(0-Back.Affective).11717,1.9287979725244886,0.16885369114914864,1.6230690484243344,1.809303758554146,1.9172147028449806,2.0378718769756192,2.2872460486298234,0.003424600713361533,1.0001355530738394
a_subj(0-Back.Affective).11718,2.051262080263181,0.2044292280616884,1.6840064631241964,1.909533683571619,2.0352994808057745,2.1813672868413287,2.4879156316468154,0.004613912937882897,1.0000246384574782
a_subj(0-Back.Affective).11720,1.7281032455549048,0.1367122878481973,1.4823059648244716,1.632617697630644,1.7222866626227096,1.816483903964104,2.012094596866409,0.002638793128329605,1.0000735166700063
a_subj(0-Back.Affective).11721,1.8583293969445625,0.1312349506797461,1.6178425101647425,1.7664174355278004,1.8546821337273083,1.9456002862510253,2.126702453957204,0.0023933605454523987,0.9999404898983757
a_subj(0-Back.Affective).11722,1.7477613293726335,0.18842543230528325,1.4046874928352073,1.61973648617608,1.7379369278341772,1.8635727105824755,2.1551738483417484,0.00449835602685918,1.0005383171925717
a_subj(0-Back.Affective).11723,1.7931309621890887,0.16798104610205963,1.4873323880763116,1.6775991759207396,1.7799219198168186,1.9000734121269707,2.1489009964800903,0.003628778647416813,1.0000711235779296
a_subj(0-Back.Affective).11724,1.816792947526581,0.20841085024507836,1.4464667130166262,1.6700624504188943,1.808404448245076,1.9486929929582362,2.271625566996694,0.0026205444107348062,1.0000010484471413
a_subj(0-Back.Affective).11725,1.809087956976616,0.16571493077200106,1.5078166348746305,1.6935096817072322,1.8006695744304642,1.914605277399235,2.1584806363655824,0.0026263810323350427,1.000185949706515
a_subj(0-Back.Affective).11726,1.4846318142999442,0.11686279818430258,1.273004118012576,1.4046731695485368,1.4780219511305883,1.5574851163046026,1.7327564409168472,0.0022524465658527774,1.000204267491466
a_subj(0-Back.Affective).11727,1.9086666367230458,0.20378330405683648,1.5447212548198337,1.7655289712718205,1.897335841762409,2.032737842474048,2.344560513826982,0.004739772990626388,1.0001474750523454
a_subj(0-Back.Affective).11728,1.656596374974711,0.17796008142894112,1.3392823533522873,1.5301062856381336,1.6463304577065632,1.7744796965843594,2.035847877967678,0.004961852928065981,1.0001748880746126
a_subj(0-Back.Affective).11729,1.844350035809976,0.17306772332962653,1.537298443963436,1.7246723853027226,1.8341605952284752,1.9502549124800126,2.207884366259355,0.003511107807732503,1.0003118231585013
a_subj(0-Back.Affective).11730,1.986858787210542,0.20837818032880143,1.6221671617271851,1.8392007290539665,1.9722552045075785,2.1180355058154356,2.4387069063714826,0.004709456898881546,1.0007593762988996
a_subj(0-Back.Affective).11731,1.6694779154422337,0.1929440952305375,1.3106012299826153,1.5360450472164584,1.663024795031236,1.7944258439332896,2.068650153790818,0.0035193766707961862,0.9999411211013162
a_subj(0-Back.Affective).11732,1.8997651704866527,0.18536571530008578,1.554742079895448,1.769837114097005,1.8939933710292864,2.020800719324046,2.2819147066620853,0.0037486247354573234,1.0000559860812561
a_subj(0-Back.Affective).11733,1.7817714620840808,0.18114003808757806,1.4511194801206013,1.6544258442495934,1.7735581835549987,1.8979373422046237,2.16669439688783,0.004325861033697332,1.0000918620323889
a_subj(0-Back.Affective).11734,1.6980362268738347,0.20263283568538937,1.3367218958304379,1.5521054827249745,1.690047772600964,1.826195439294027,2.137700934858798,0.004274380760001773,1.0000922421023553
a_subj(0-Back.Affective).11735,1.7710343276368876,0.17833641069526837,1.450724689571791,1.6448573482504707,1.7627661130444112,1.8836602344402753,2.1453414383139084,0.004280539463206161,1.000363349377746
a_subj(0-Back.Affective).11736,1.8727854317450474,0.17605298223003524,1.5681285104086033,1.7494233143208349,1.8581396593262478,1.9827401209172066,2.2577392512802215,0.0035343978899856515,1.000102911681146
a_subj(0-Back.Affective).11737,1.5980575307730691,0.1805464562649849,1.2920428448824002,1.4733005414071765,1.580200190604502,1.7055319369124098,1.9968707730847408,0.005255746586698625,1.0001923342935224
a_subj(0-Back.Affective).11738,2.2343502583104398,0.2153017902445384,1.851262684234026,2.086141160304872,2.2183709966161054,2.3687709134344437,2.7039575718109914,0.0045714962234550864,1.0000969048916206
a_subj(0-Back.Affective).11740,1.7384219030587027,0.15796934271065863,1.4512981037510242,1.6288537233944094,1.7299996234621016,1.8382961080085702,2.0686158285648144,0.0032128605707251135,1.0000970637195052
a_subj(0-Back.Affective).11743,1.8651560787807726,0.14990654815069246,1.5958331123350942,1.7610527153298032,1.8595391265919075,1.9574362105274141,2.1898367052593324,0.0027112419535240363,1.0000144736203795
a_subj(0-Back.Affective).11744,1.7949678147869015,0.16205001443221234,1.5030877677699341,1.6829428008829845,1.7880563768219873,1.896977501055566,2.1370078485862356,0.003905992427796736,0.999986340726751
a_subj(0-Back.Affective).11746,1.8785486814722256,0.22492594009422537,1.485164081522269,1.718951888776258,1.8634942600752744,2.017588907854172,2.364857973980854,0.006612958650438594,1.0007848302337436
a_subj(0-Back.Affective).11748,1.7468303774671035,0.18053061683670946,1.4301936528871495,1.6196007936711985,1.734855857325593,1.8577135827511553,2.1453297256058845,0.004880686171015503,1.000090621839769
