NbackData
Subject,Handedness,Block,BlockType,Stim.ACC,Stim.RTTime,Stim.RT,StimType,TargetType
11830,Right,107,0-Back,1,408091,719,PosFace,target
11830,Right,108,0-Back,1,410524,655,PosFace,lure
11830,Right,109,0-Back,1,413044,671,PosFace,nonlure
11830,Right,110,0-Back,1,416067,1198,PosFace,target
11830,Right,111,0-Back,1,418075,702,PosFace,nonlure
11830,Right,112,0-Back,0,0,0,PosFace,lure
11830,Right,113,NULL,NULL,NULL,NULL,NULL,NULL
11830,Right,114,2-Back,1,426523,1142,NeutFace,nonlure
11830,Right,115,2-Back,1,428971,1086,NeutFace,nonlure
11830,Right,116,2-Back,1,431427,1045,NeutFace,lure
11830,Right,117,2-Back,1,433764,878,NeutFace,nonlure
11830,Right,118,2-Back,0,436492,1109,NeutFace,lure
11830,Right,119,2-Back,1,438835,948,NeutFace,nonlure
11830,Right,120,2-Back,1,441003,612,NeutFace,nonlure
11830,Right,121,2-Back,1,444364,1469,NeutFace,nonlure
11830,Right,122,2-Back,1,446387,995,NeutFace,target
11830,Right,123,2-Back,1,448773,884,NeutFace,target
11830,Right,124,NULL,NULL,NULL,NULL,NULL,NULL
11830,Right,125,0-Back,1,454189,801,NegFace,target
11830,Right,126,0-Back,1,456405,506,NegFace,nonlure
11830,Right,127,0-Back,1,459101,705,NegFace,target
11830,Right,128,0-Back,1,461395,495,NegFace,nonlure
11830,Right,129,0-Back,1,463963,559,NegFace,nonlure
11830,Right,130,0-Back,1,466877,976,NegFace,lure
11830,Right,131,0-Back,1,469468,1063,NegFace,nonlure
11830,Right,132,0-Back,1,471451,549,NegFace,lure
11830,Right,133,0-Back,1,474069,663,NegFace,nonlure
11830,Right,134,0-Back,1,476453,550,NegFace,lure
11830,Right,135,NULL,NULL,NULL,NULL,NULL,NULL
11830,Right,136,2-Back,1,482739,1332,PosFace,nonlure
11830,Right,137,2-Back,1,484955,1044,PosFace,nonlure
11830,Right,138,2-Back,1,487277,869,PosFace,target
11830,Right,139,2-Back,0,489899,994,PosFace,target
11830,Right,140,2-Back,0,492277,868,PosFace,nonlure
11830,Right,141,2-Back,1,495741,1835,PosFace,lure
11830,Right,142,2-Back,1,497365,955,PosFace,nonlure
11830,Right,143,2-Back,1,500026,1112,PosFace,nonlure
11830,Right,144,2-Back,1,502155,737,PosFace,nonlure
11830,Right,145,2-Back,1,505021,1106,PosFace,lure
11830,Right,146,NULL,NULL,NULL,NULL,NULL,NULL
11830,Right,147,2-Back,1,511301,1882,Place,nonlure
11830,Right,148,2-Back,1,512795,872,Place,nonlure
11830,Right,149,2-Back,1,515347,927,Place,lure
11830,Right,150,2-Back,1,517843,919,Place,nonlure
11830,Right,151,2-Back,1,520421,993,Place,nonlure
11830,Right,152,2-Back,1,522580,655,Place,target
11830,Right,153,2-Back,1,525365,943,Place,target
11830,Right,154,2-Back,1,527763,837,Place,nonlure
11830,Right,155,2-Back,1,530323,900,Place,lure
11830,Right,156,2-Back,1,532883,956,Place,nonlure
11830,Right,157,NULL,NULL,NULL,NULL,NULL,NULL
11830,Right,158,0-Back,1,538187,756,NeutFace,nonlure
11830,Right,159,0-Back,1,540507,572,NeutFace,nonlure
11830,Right,160,0-Back,0,543229,797,NeutFace,target
11830,Right,161,0-Back,1,545587,658,NeutFace,lure
11830,Right,162,0-Back,1,548108,682,NeutFace,target
11830,Right,163,0-Back,1,550691,761,NeutFace,nonlure
11830,Right,164,0-Back,1,553203,774,NeutFace,lure
11830,Right,165,0-Back,1,555443,510,NeutFace,nonlure
11830,Right,166,0-Back,1,557955,525,NeutFace,lure
11830,Right,167,0-Back,1,560539,605,NeutFace,nonlure
11830,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11830,Right,169,0-Back,1,566221,783,Place,nonlure
11830,Right,170,0-Back,1,568811,868,Place,nonlure
11830,Right,171,0-Back,1,571539,1099,Place,lure
11830,Right,172,0-Back,1,574085,1141,Place,nonlure
11830,Right,173,0-Back,0,0,0,Place,lure
11830,Right,174,0-Back,1,579203,1265,Place,target
11830,Right,175,0-Back,1,581045,610,Place,target
11830,Right,176,0-Back,1,583549,610,Place,nonlure
11830,Right,177,0-Back,1,586382,939,Place,nonlure
11830,Right,178,0-Back,1,588763,823,Place,lure
11830,Right,179,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,1,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,2,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,3,2-Back,0,0,0,PosFace,nonlure
11833,Right,4,2-Back,0,114519,1655,PosFace,nonlure
11833,Right,5,2-Back,0,0,0,PosFace,nonlure
11833,Right,6,2-Back,1,118408,534,PosFace,target
11833,Right,7,2-Back,0,121936,1558,PosFace,nonlure
11833,Right,8,2-Back,0,124151,1260,PosFace,nonlure
11833,Right,9,2-Back,0,125880,492,PosFace,lure
11833,Right,10,2-Back,0,128495,603,PosFace,nonlure
11833,Right,11,2-Back,0,131040,643,PosFace,lure
11833,Right,12,2-Back,1,133512,618,PosFace,target
11833,Right,13,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,14,0-Back,0,0,0,NeutFace,nonlure
11833,Right,15,0-Back,1,142152,1257,NeutFace,target
11833,Right,16,0-Back,0,143922,523,NeutFace,nonlure
11833,Right,17,0-Back,0,146663,759,NeutFace,nonlure
11833,Right,18,0-Back,0,148712,303,NeutFace,lure
11833,Right,19,0-Back,1,151400,494,NeutFace,target
11833,Right,20,0-Back,0,154336,926,NeutFace,nonlure
11833,Right,21,0-Back,0,156472,565,NeutFace,lure
11833,Right,22,0-Back,0,158871,459,NeutFace,lure
11833,Right,23,0-Back,0,162399,1483,NeutFace,nonlure
11833,Right,24,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,25,2-Back,0,167809,1388,NegFace,nonlure
11833,Right,26,2-Back,0,170007,1081,NegFace,nonlure
11833,Right,27,2-Back,0,171872,442,NegFace,nonlure
11833,Right,28,2-Back,1,174191,264,NegFace,target
11833,Right,29,2-Back,0,176847,423,NegFace,lure
11833,Right,30,2-Back,0,179233,312,NegFace,lure
11833,Right,31,2-Back,0,181847,422,NegFace,nonlure
11833,Right,32,2-Back,0,184831,902,NegFace,nonlure
11833,Right,33,2-Back,1,187519,1093,NegFace,target
11833,Right,34,2-Back,0,189807,876,NegFace,nonlure
11833,Right,35,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,36,0-Back,1,195727,1297,PosFace,target
11833,Right,37,0-Back,0,198247,1313,PosFace,nonlure
11833,Right,38,0-Back,0,200783,1345,PosFace,nonlure
11833,Right,39,0-Back,0,203239,1296,PosFace,nonlure
11833,Right,40,0-Back,0,205223,783,PosFace,lure
11833,Right,41,0-Back,0,207751,807,PosFace,nonlure
11833,Right,42,0-Back,0,211399,1958,PosFace,lure
11833,Right,43,0-Back,0,0,0,PosFace,lure
11833,Right,44,0-Back,1,214975,533,PosFace,target
11833,Right,45,0-Back,0,217215,268,PosFace,nonlure
11833,Right,46,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,47,0-Back,1,223952,1500,Place,nonlure
11833,Right,48,0-Back,1,225943,994,Place,lure
11833,Right,49,0-Back,1,228434,981,Place,nonlure
11833,Right,50,0-Back,1,230600,650,Place,target
11833,Right,51,0-Back,1,233712,1258,Place,nonlure
11833,Right,52,0-Back,1,235919,961,Place,nonlure
11833,Right,53,0-Back,1,237896,441,Place,target
11833,Right,54,0-Back,1,240655,696,Place,nonlure
11833,Right,55,0-Back,1,243056,600,Place,lure
11833,Right,56,0-Back,1,245487,534,Place,lure
11833,Right,57,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,58,2-Back,0,252423,1966,NeutFace,nonlure
11833,Right,59,2-Back,0,254175,1214,NeutFace,nonlure
11833,Right,60,2-Back,1,255808,350,NeutFace,target
11833,Right,61,2-Back,0,258327,365,NeutFace,nonlure
11833,Right,62,2-Back,0,260880,421,NeutFace,lure
11833,Right,63,2-Back,1,263376,420,NeutFace,target
11833,Right,64,2-Back,0,265895,435,NeutFace,nonlure
11833,Right,65,2-Back,0,269145,1181,NeutFace,lure
11833,Right,66,2-Back,0,270927,458,NeutFace,nonlure
11833,Right,67,2-Back,0,273567,594,NeutFace,nonlure
11833,Right,68,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,69,0-Back,1,279751,1265,NegFace,nonlure
11833,Right,70,0-Back,1,281455,465,NegFace,nonlure
11833,Right,71,0-Back,1,283887,400,NegFace,lure
11833,Right,72,0-Back,0,287223,1231,NegFace,nonlure
11833,Right,73,0-Back,1,289007,511,NegFace,nonlure
11833,Right,74,0-Back,1,291391,391,NegFace,nonlure
11833,Right,75,0-Back,1,294455,958,NegFace,lure
11833,Right,76,0-Back,1,296848,854,NegFace,target
11833,Right,77,0-Back,1,299111,620,NegFace,lure
11833,Right,78,0-Back,1,301519,531,NegFace,target
11833,Right,79,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,80,2-Back,0,0,0,Place,nonlure
11833,Right,81,2-Back,1,309871,882,Place,lure
11833,Right,82,2-Back,1,312048,554,Place,nonlure
11833,Right,83,2-Back,1,314618,620,Place,nonlure
11833,Right,84,2-Back,1,317079,584,Place,target
11833,Right,85,2-Back,0,319354,362,Place,target
11833,Right,86,2-Back,1,321952,455,Place,nonlure
11833,Right,87,2-Back,1,324690,689,Place,nonlure
11833,Right,88,2-Back,1,326879,381,Place,lure
11833,Right,89,2-Back,1,329743,741,Place,nonlure
11833,Right,90,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,91,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,92,2-Back,0,0,0,NegFace,nonlure
11833,Right,93,2-Back,0,367672,625,NegFace,nonlure
11833,Right,94,2-Back,0,370281,729,NegFace,nonlure
11833,Right,95,2-Back,0,372632,583,NegFace,lure
11833,Right,96,2-Back,1,375072,519,NegFace,target
11833,Right,97,2-Back,0,0,0,NegFace,nonlure
11833,Right,98,2-Back,0,380456,895,NegFace,nonlure
11833,Right,99,2-Back,1,382471,413,NegFace,target
11833,Right,100,2-Back,0,385088,525,NegFace,nonlure
11833,Right,101,2-Back,0,387351,283,NegFace,lure
11833,Right,102,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,103,0-Back,0,393223,651,PosFace,nonlure
11833,Right,104,0-Back,0,395439,362,PosFace,nonlure
11833,Right,105,0-Back,0,398048,466,PosFace,nonlure
11833,Right,106,0-Back,0,400431,352,PosFace,lure
11833,Right,107,0-Back,1,402903,327,PosFace,target
11833,Right,108,0-Back,0,405527,454,PosFace,lure
11833,Right,109,0-Back,0,407984,407,PosFace,nonlure
11833,Right,110,0-Back,1,410623,549,PosFace,target
11833,Right,111,0-Back,0,412929,351,PosFace,nonlure
11833,Right,112,0-Back,0,415471,388,PosFace,lure
11833,Right,113,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,114,2-Back,1,422152,1564,NeutFace,nonlure
11833,Right,115,2-Back,1,423648,555,NeutFace,nonlure
11833,Right,116,2-Back,1,425975,385,NeutFace,lure
11833,Right,117,2-Back,1,428627,533,NeutFace,nonlure
11833,Right,118,2-Back,1,431032,441,NeutFace,lure
11833,Right,119,2-Back,1,433472,376,NeutFace,nonlure
11833,Right,120,2-Back,1,436135,535,NeutFace,nonlure
11833,Right,121,2-Back,1,439056,951,NeutFace,nonlure
11833,Right,122,2-Back,0,441023,421,NeutFace,target
11833,Right,123,2-Back,0,444423,1324,NeutFace,target
11833,Right,124,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,125,0-Back,1,449408,809,NegFace,target
11833,Right,126,0-Back,0,451751,648,NegFace,nonlure
11833,Right,127,0-Back,1,453975,375,NegFace,target
11833,Right,128,0-Back,0,456847,743,NegFace,nonlure
11833,Right,129,0-Back,0,458968,360,NegFace,nonlure
11833,Right,130,0-Back,0,461496,384,NegFace,lure
11833,Right,131,0-Back,0,463967,351,NegFace,nonlure
11833,Right,132,0-Back,0,467128,1015,NegFace,lure
11833,Right,133,0-Back,0,469007,390,NegFace,nonlure
11833,Right,134,0-Back,0,471911,797,NegFace,lure
11833,Right,135,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,136,2-Back,1,477810,1192,PosFace,nonlure
11833,Right,137,2-Back,1,480199,1077,PosFace,nonlure
11833,Right,138,2-Back,0,481991,372,PosFace,target
11833,Right,139,2-Back,0,484760,644,PosFace,target
11833,Right,140,2-Back,1,487656,1036,PosFace,nonlure
11833,Right,141,2-Back,1,490847,1730,PosFace,lure
11833,Right,142,2-Back,1,491986,365,PosFace,nonlure
11833,Right,143,2-Back,1,494463,337,PosFace,nonlure
11833,Right,144,2-Back,1,497167,536,PosFace,nonlure
11833,Right,145,2-Back,1,499463,335,PosFace,lure
11833,Right,146,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,147,2-Back,1,506199,1567,Place,nonlure
11833,Right,148,2-Back,1,507935,798,Place,nonlure
11833,Right,149,2-Back,1,510047,413,Place,lure
11833,Right,150,2-Back,1,512863,725,Place,nonlure
11833,Right,151,2-Back,1,515207,565,Place,nonlure
11833,Right,152,2-Back,0,517631,492,Place,target
11833,Right,153,2-Back,0,520623,979,Place,target
11833,Right,154,2-Back,1,524007,1858,Place,nonlure
11833,Right,155,2-Back,1,525488,825,Place,lure
11833,Right,156,2-Back,1,527663,496,Place,nonlure
11833,Right,157,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,158,0-Back,0,533826,1155,NeutFace,nonlure
11833,Right,159,0-Back,0,535495,320,NeutFace,nonlure
11833,Right,160,0-Back,1,538095,423,NeutFace,target
11833,Right,161,0-Back,0,540543,374,NeutFace,lure
11833,Right,162,0-Back,1,543328,662,NeutFace,target
11833,Right,163,0-Back,0,545687,517,NeutFace,nonlure
11833,Right,164,0-Back,0,548183,516,NeutFace,lure
11833,Right,165,0-Back,0,550903,731,NeutFace,nonlure
11833,Right,166,0-Back,0,553080,411,NeutFace,lure
11833,Right,167,0-Back,0,555584,411,NeutFace,nonlure
11833,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11833,Right,169,0-Back,1,561647,970,Place,nonlure
11833,Right,170,0-Back,1,563994,813,Place,nonlure
11833,Right,171,0-Back,1,566538,860,Place,lure
11833,Right,172,0-Back,1,569232,1049,Place,nonlure
11833,Right,173,0-Back,0,571632,948,Place,lure
11833,Right,174,0-Back,0,574135,954,Place,target
11833,Right,175,0-Back,1,576247,569,Place,target
11833,Right,176,0-Back,0,578535,353,Place,nonlure
11833,Right,177,0-Back,1,581088,401,Place,nonlure
11833,Right,178,0-Back,1,583591,407,Place,lure
11833,Right,179,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,1,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,2,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,3,0-Back,0,0,0,NegFace,nonlure
11837,Right,4,0-Back,0,0,0,NegFace,nonlure
11837,Right,5,0-Back,1,138108,817,NegFace,target
11837,Right,6,0-Back,0,0,0,NegFace,lure
11837,Right,7,0-Back,0,0,0,NegFace,nonlure
11837,Right,8,0-Back,0,0,0,NegFace,target
11837,Right,9,0-Back,0,0,0,NegFace,nonlure
11837,Right,10,0-Back,0,0,0,NegFace,lure
11837,Right,11,0-Back,0,0,0,NegFace,lure
11837,Right,12,0-Back,0,0,0,NegFace,nonlure
11837,Right,13,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,14,2-Back,1,162004,1701,NeutFace,nonlure
11837,Right,15,2-Back,1,164188,1380,NeutFace,nonlure
11837,Right,16,2-Back,0,166388,1083,NeutFace,target
11837,Right,17,2-Back,1,168492,682,NeutFace,nonlure
11837,Right,18,2-Back,1,171004,690,NeutFace,nonlure
11837,Right,19,2-Back,1,173775,964,NeutFace,lure
11837,Right,20,2-Back,1,176228,913,NeutFace,nonlure
11837,Right,21,2-Back,1,178900,1088,NeutFace,lure
11837,Right,22,2-Back,0,181588,1271,NeutFace,target
11837,Right,23,2-Back,1,184012,1191,NeutFace,nonlure
11837,Right,24,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,25,0-Back,1,189854,1534,PosFace,target
11837,Right,26,0-Back,1,192156,1331,PosFace,nonlure
11837,Right,27,0-Back,1,194092,762,PosFace,nonlure
11837,Right,28,0-Back,1,196780,953,PosFace,target
11837,Right,29,0-Back,1,199292,968,PosFace,lure
11837,Right,30,0-Back,1,201828,999,PosFace,nonlure
11837,Right,31,0-Back,1,204252,918,PosFace,nonlure
11837,Right,32,0-Back,1,206775,937,PosFace,nonlure
11837,Right,33,0-Back,1,209204,861,PosFace,lure
11837,Right,34,0-Back,1,211820,980,PosFace,lure
11837,Right,35,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,36,2-Back,1,217556,1211,NegFace,nonlure
11837,Right,37,2-Back,1,220028,1179,NegFace,nonlure
11837,Right,38,2-Back,1,222252,906,NegFace,lure
11837,Right,39,2-Back,1,225588,1738,NegFace,lure
11837,Right,40,2-Back,1,227276,913,NegFace,nonlure
11837,Right,41,2-Back,1,229748,880,NegFace,nonlure
11837,Right,42,2-Back,1,232324,952,NegFace,nonlure
11837,Right,43,2-Back,0,235166,1297,NegFace,target
11837,Right,44,2-Back,0,237404,1038,NegFace,target
11837,Right,45,2-Back,1,239884,1013,NegFace,nonlure
11837,Right,46,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,47,2-Back,1,246191,1815,Place,nonlure
11837,Right,48,2-Back,1,247901,1020,Place,nonlure
11837,Right,49,2-Back,0,251279,1901,Place,target
11837,Right,50,2-Back,1,253044,1161,Place,nonlure
11837,Right,51,2-Back,1,255300,913,Place,nonlure
11837,Right,52,2-Back,1,257580,689,Place,nonlure
11837,Right,53,2-Back,0,259908,520,Place,target
11837,Right,54,2-Back,1,262740,855,Place,lure
11837,Right,55,2-Back,1,264964,574,Place,nonlure
11837,Right,56,2-Back,1,267548,661,Place,lure
11837,Right,57,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,58,0-Back,1,273430,1039,NeutFace,nonlure
11837,Right,59,0-Back,1,275556,660,NeutFace,target
11837,Right,60,0-Back,1,277932,531,NeutFace,nonlure
11837,Right,61,0-Back,1,280484,579,NeutFace,nonlure
11837,Right,62,0-Back,1,283220,818,NeutFace,target
11837,Right,63,0-Back,1,285428,522,NeutFace,nonlure
11837,Right,64,0-Back,1,287980,577,NeutFace,lure
11837,Right,65,0-Back,1,290708,808,NeutFace,lure
11837,Right,66,0-Back,1,293004,599,NeutFace,nonlure
11837,Right,67,0-Back,0,0,0,NeutFace,lure
11837,Right,68,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,69,0-Back,1,301804,1397,Place,nonlure
11837,Right,70,0-Back,1,303580,668,Place,nonlure
11837,Right,71,0-Back,1,306332,923,Place,target
11837,Right,72,0-Back,1,308612,699,Place,nonlure
11837,Right,73,0-Back,1,310996,586,Place,lure
11837,Right,74,0-Back,1,313636,729,Place,lure
11837,Right,75,0-Back,1,316020,609,Place,nonlure
11837,Right,76,0-Back,1,318500,584,Place,nonlure
11837,Right,77,0-Back,1,321260,847,Place,target
11837,Right,78,0-Back,1,323589,679,Place,lure
11837,Right,79,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,80,2-Back,0,0,0,PosFace,nonlure
11837,Right,81,2-Back,1,331452,532,PosFace,nonlure
11837,Right,82,2-Back,1,334468,1043,PosFace,nonlure
11837,Right,83,2-Back,0,336716,794,PosFace,target
11837,Right,84,2-Back,1,339196,777,PosFace,target
11837,Right,85,2-Back,1,341644,721,PosFace,nonlure
11837,Right,86,2-Back,1,344316,889,PosFace,nonlure
11837,Right,87,2-Back,1,346468,536,PosFace,nonlure
11837,Right,88,2-Back,1,349180,751,PosFace,lure
11837,Right,89,2-Back,1,351708,782,PosFace,lure
11837,Right,90,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,91,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,92,0-Back,1,382492,652,NeutFace,nonlure
11837,Right,93,0-Back,1,385103,759,NeutFace,nonlure
11837,Right,94,0-Back,1,387292,444,NeutFace,nonlure
11837,Right,95,0-Back,1,389844,491,NeutFace,lure
11837,Right,96,0-Back,1,392532,675,NeutFace,nonlure
11837,Right,97,0-Back,1,396268,1914,NeutFace,target
11837,Right,98,0-Back,1,397340,489,NeutFace,lure
11837,Right,99,0-Back,1,399788,433,NeutFace,nonlure
11837,Right,100,0-Back,1,402260,408,NeutFace,lure
11837,Right,101,0-Back,1,405364,1015,NeutFace,target
11837,Right,102,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,103,2-Back,1,411068,1206,PosFace,nonlure
11837,Right,104,2-Back,1,413908,1542,PosFace,nonlure
11837,Right,105,2-Back,0,415548,685,PosFace,target
11837,Right,106,2-Back,1,418356,989,PosFace,nonlure
11837,Right,107,2-Back,1,420596,724,PosFace,nonlure
11837,Right,108,2-Back,1,422988,612,PosFace,nonlure
11837,Right,109,2-Back,1,425820,947,PosFace,lure
11837,Right,110,2-Back,1,428348,978,PosFace,target
11837,Right,111,2-Back,1,431788,1921,PosFace,lure
11837,Right,112,2-Back,1,433284,912,PosFace,nonlure
11837,Right,113,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,114,0-Back,1,438884,1013,NegFace,target
11837,Right,115,0-Back,0,441892,1524,NegFace,target
11837,Right,116,0-Back,1,443724,851,NegFace,nonlure
11837,Right,117,0-Back,1,446132,754,NegFace,nonlure
11837,Right,118,0-Back,1,448300,418,NegFace,nonlure
11837,Right,119,0-Back,1,450932,545,NegFace,nonlure
11837,Right,120,0-Back,1,453605,714,NegFace,nonlure
11837,Right,121,0-Back,1,456060,655,NegFace,lure
11837,Right,122,0-Back,1,458588,686,NegFace,lure
11837,Right,123,0-Back,1,461103,704,NegFace,lure
11837,Right,124,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,125,2-Back,1,467484,1572,Place,nonlure
11837,Right,126,2-Back,1,469332,923,Place,lure
11837,Right,127,2-Back,1,472284,1371,Place,nonlure
11837,Right,128,2-Back,1,474332,922,Place,lure
11837,Right,129,2-Back,1,477316,1401,Place,nonlure
11837,Right,130,2-Back,1,479308,889,Place,nonlure
11837,Right,131,2-Back,0,481772,849,Place,nonlure
11837,Right,132,2-Back,1,484221,794,Place,nonlure
11837,Right,133,2-Back,1,486589,665,Place,target
11837,Right,134,2-Back,1,488959,538,Place,target
11837,Right,135,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,136,0-Back,1,494728,803,PosFace,nonlure
11837,Right,137,0-Back,1,497086,657,PosFace,nonlure
11837,Right,138,0-Back,1,499636,703,PosFace,nonlure
11837,Right,139,0-Back,1,502340,903,PosFace,nonlure
11837,Right,140,0-Back,1,504852,918,PosFace,target
11837,Right,141,0-Back,1,507284,853,PosFace,lure
11837,Right,142,0-Back,1,509572,644,PosFace,target
11837,Right,143,0-Back,1,511916,484,PosFace,lure
11837,Right,144,0-Back,1,514692,763,PosFace,lure
11837,Right,145,0-Back,1,517004,571,PosFace,nonlure
11837,Right,146,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,147,0-Back,1,522780,842,Place,nonlure
11837,Right,148,0-Back,1,525308,866,Place,nonlure
11837,Right,149,0-Back,1,527614,675,Place,target
11837,Right,150,0-Back,1,529877,433,Place,target
11837,Right,151,0-Back,1,532572,624,Place,lure
11837,Right,152,0-Back,1,535052,599,Place,nonlure
11837,Right,153,0-Back,1,537631,674,Place,nonlure
11837,Right,154,0-Back,1,540300,846,Place,lure
11837,Right,155,0-Back,1,542500,542,Place,nonlure
11837,Right,156,0-Back,1,545038,583,Place,lure
11837,Right,157,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,158,2-Back,1,551652,1684,NeutFace,nonlure
11837,Right,159,2-Back,1,553302,830,NeutFace,nonlure
11837,Right,160,2-Back,1,555732,756,NeutFace,target
11837,Right,161,2-Back,1,559036,1563,NeutFace,target
11837,Right,162,2-Back,1,560701,724,NeutFace,nonlure
11837,Right,163,2-Back,1,563300,819,NeutFace,nonlure
11837,Right,164,2-Back,0,565692,714,NeutFace,lure
11837,Right,165,2-Back,0,568428,945,NeutFace,lure
11837,Right,166,2-Back,1,570620,633,NeutFace,nonlure
11837,Right,167,2-Back,1,573844,1352,NeutFace,nonlure
11837,Right,168,NULL,NULL,NULL,NULL,NULL,NULL
11837,Right,169,2-Back,0,0,0,NegFace,nonlure
11837,Right,170,2-Back,1,581236,743,NegFace,lure
11837,Right,171,2-Back,1,583861,864,NegFace,nonlure
11837,Right,172,2-Back,1,586335,833,NegFace,nonlure
11837,Right,173,2-Back,0,588972,973,NegFace,target
11837,Right,174,2-Back,1,591205,701,NegFace,nonlure
11837,Right,175,2-Back,1,593444,443,NegFace,lure
11837,Right,176,2-Back,0,596092,594,NegFace,target
11837,Right,177,2-Back,1,598636,634,NegFace,nonlure
11837,Right,178,2-Back,1,601116,609,NegFace,nonlure
11837,Right,179,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,1,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,2,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,3,0-Back,1,125689,1686,NegFace,nonlure
11838,Right,4,0-Back,0,0,0,NegFace,nonlure
11838,Right,5,0-Back,0,129899,895,NegFace,target
11838,Right,6,0-Back,0,0,0,NegFace,lure
11838,Right,7,0-Back,0,0,0,NegFace,nonlure
11838,Right,8,0-Back,1,137761,1259,NegFace,target
11838,Right,9,0-Back,1,140441,1435,NegFace,nonlure
11838,Right,10,0-Back,0,143145,1642,NegFace,lure
11838,Right,11,0-Back,1,144801,801,NegFace,lure
11838,Right,12,0-Back,1,147889,1385,NegFace,nonlure
11838,Right,13,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,14,2-Back,0,0,0,NeutFace,nonlure
11838,Right,15,2-Back,0,0,0,NeutFace,nonlure
11838,Right,16,2-Back,1,158129,1118,NeutFace,target
11838,Right,17,2-Back,0,0,0,NeutFace,nonlure
11838,Right,18,2-Back,1,163875,1854,NeutFace,nonlure
11838,Right,19,2-Back,1,166185,1665,NeutFace,lure
11838,Right,20,2-Back,1,168433,1409,NeutFace,nonlure
11838,Right,21,2-Back,1,170323,802,NeutFace,lure
11838,Right,22,2-Back,1,172625,600,NeutFace,target
11838,Right,23,2-Back,1,175537,1007,NeutFace,nonlure
11838,Right,24,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,25,0-Back,0,0,0,PosFace,target
11838,Right,26,0-Back,1,183497,964,PosFace,nonlure
11838,Right,27,0-Back,1,185577,540,PosFace,nonlure
11838,Right,28,0-Back,1,188089,555,PosFace,target
11838,Right,29,0-Back,1,190441,410,PosFace,lure
11838,Right,30,0-Back,1,193121,586,PosFace,nonlure
11838,Right,31,0-Back,1,195666,626,PosFace,nonlure
11838,Right,32,0-Back,1,198089,545,PosFace,nonlure
11838,Right,33,0-Back,1,200665,624,PosFace,lure
11838,Right,34,0-Back,1,203035,497,PosFace,lure
11838,Right,35,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,36,2-Back,1,209961,1919,NegFace,nonlure
11838,Right,37,2-Back,1,211959,1413,NegFace,nonlure
11838,Right,38,2-Back,1,214057,1014,NegFace,lure
11838,Right,39,2-Back,1,216553,1013,NegFace,lure
11838,Right,40,2-Back,1,218859,814,NegFace,nonlure
11838,Right,41,2-Back,1,221353,800,NegFace,nonlure
11838,Right,42,2-Back,1,223947,890,NegFace,nonlure
11838,Right,43,2-Back,1,226241,687,NegFace,target
11838,Right,44,2-Back,1,229138,1087,NegFace,target
11838,Right,45,2-Back,1,231313,758,NegFace,nonlure
11838,Right,46,NULL,NULL,NULL,NULL,NULL,NULL
11838,Right,47,2-Back,0,0,0,Place,nonlure
